id_iklan,tanggal_posting,status_iklan_terjual,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,tipe_penjual_badge,lokasi
947579860,2026-09-23T09:51:05+07:00,Tersedia,DI JUAL BU AVANZA G 1.3 MANUAL PEMAKAIAN PRIBADI PAJAK JALAN ISTIMEWA,"Jual cepat!! Grand New Avanza G 2017 Manual (Barong) Kondisi Istimewa

Mobil pemakaian pribadi. 1.300cc Bbm sangat irit dan barcode pertamina ready.
Spek :
- Pajak Baru Bayar (On sampai Juni 2027)
- Surat2 lengkap, STNK , BPKB, dan Faktur
- Kunci serep ada
- Setir dan persneleng masih kulit jeruk
- Odo asli cuma 98ribuan slow going
- Body full kaleng, cat masih ori (ada lecet pemakaian wajar)
- Mesin full ori dan masih segel pabrik
- Jaminan bukan bekas banjir ataupun laka
- Ban gondrong
- Interior full ori, bersih dan wangi
- Head unit android 10” Orca
- Kamera dan sensor parkir

#toyota #avanza #avanzabarong #manual #mobilbekasmurah #jualmobil #2017",Toyota,Lainnya,,Lainnya,90.000-95.000,142000000.0,Individu,Jawa Tengah
948339527,2026-09-23T09:37:39+07:00,Tersedia,HONDA BRIO 1.2 E SATYA 2023 MATIC,"DIJUAL

HONDA BRIO 1.2 E SATYA 2023 MATIC

Surat2 Lengkap Faktur Ada
Asli Plat B
Tangan Pertama
An Pribadi
Pajek Bln 7 2027
Kunci Serep Lengkap
Buku Servis Dan Panduan Ada
Km 50rb
Servis Record
Matic Renposif
Kaki2 Super Senyap
Interior Ful Original
Mesin Kering Tdk Rembes
Ban Tebel Tebel
Cet Orisinilan
Jaminan Tidak Bekas Laka / Banjir
Bisa TT

Bursa Mobil TRISULA CAR CENTRAL
FM Auto Cars
Kedung Mundu Semarang",Honda,Lainnya,,Lainnya,45.000-50.000,167000000.0,Individu,Jawa Tengah
948339046,2026-09-23T09:20:03+07:00,Tersedia,dijual honda jazz tahun 2018,"jazz rs 2018 barang istimewa
pajak baru masih 1 tahun
body orisinil luar dalam
kondisi barang sangat istimewa
mobil siap pakai tidak ada pr
harga 220 nego",Honda,Lainnya,,Lainnya,75.000-80.000,220000000.0,Individu,Jawa Tengah
948339023,2026-09-23T10:23:28+07:00,Tersedia,Mazda 8 2.3L A/T Automatic,"For Sale
*Mazda 8 2.3 L A/T*

Nik: 2011
Plat: AD Sukoharjo.
Pajak : 07 Feb 2027
Km: 190 ribu.
Transmisi: A/T Automatic
Surat lengkap.
Buku service lengkap.
Kunci kontak 2 unit.
Mesin halus.
AC dingin.
Matic responsif.
Sunroof normal.
Power back door normal.
Pintu sliding door kiri & kanan normal.
Mesin kering.
Spion rectrack.
Body lecet halus pemakaian normal.
Kaki kaki senyap.
Ban tebel.

Bebas banjir, Bebas laka.

IDR: 115 juta nego di tempat.

Lok: Wonogiri Kota

Catatan: Hati-hati modus penipuan. Untuk detailnya silahkan hubungi kami.",Mazda,Lainnya,,Lainnya,190.000-195.000,115000000.0,Individu,Jawa Tengah
948215898,2026-09-17T13:25:35+07:00,Tersedia,( DP 30JT ) ALMAZ RS 2022,"WULING ALMAZ RS 7Seater AT 2022 PUTIH

Harga Cash : 225 JT nego 
Harga kredit : 210 JT nett 

DP : 30 JT ( BCA Finance ) 

Angsuran : 

3th 7.500.000 x 35
4th 5.950.000 x 47
5th 5.350.000 x 59

( Dp Sudah Termasuk 1x Angsuran ) 

Melayani Cash, Kredit dan Tukar Tambah 

Spesifikasi sebagai berikut : 
-Kilometer 76rb
-Nopol B
-Pajak Hidup
-Type RS 7 Seater
-1.500cc Turbo
-Warna Putih ( Favorit )
-ECO Mode
-LED Projector Headlamp & DRL
-Auto Headlamp
-Sunroof
-Spion Electric + Lampu Sein
-Spion Retrack
-Camera 360⁰ + Sensor Parkir
-Keyless Entry
-Push Start / Stop Engine
-Electric Parking Brake
-Auto Hold
-Audio Steering
-Cruise Control
-Electric Seat (Pengemudi)
-Leather Seat (Synthetic)
-AC Digital
-AC Dingin
-Headunit Touchscreen 10.4 inch (Indonesian Command)
-Voice Comman
-Dual Airbags + Side Airbags
-ABS (Anti-lock Braking System)
-EBD (Electric Brake Distribution)
-Tire Pressure Monitoring
-Imobilizer
-Dilengkapi dengan ADAS
-Kunci Serep ADA
-Buku Service ADA
-Ban Tebal 4 PCS
-Interior Bersih Wangi
-Eksterior Mulus
-Kaki Kaki Empuk Senyap
-Siap Pakai Tidak ada PR
-Surat-surat terjamin ke ABSAHANnya 
*Proses Kredit Seluruh INDONESIA*  

Silahkan datang dan buktikan untuk meyakinkan anda, kami berikan Free Test Drive ! 
Kita menyediakan HOME TEST DRIVE dari kami. 
1. Tidak ada biaya di muka 
2. Cukup bayar transport (Apabila tidak jadi beli) 
3. Area Soloraya 

Rakjat Mobilindo // San AUTOCARS 
Bursa Mobil Carsolution 
Jl. Ronggowarsito no 137, Timuran, Banjarsari, Surakarta 
( Lot Parkir 1, 8, 9, 13, 14, 17, 18, 19, 22, 23, 27, 28, 31, 32, 33, 34, 35, 38, 39, 40 )",Wuling,Lainnya,,Lainnya,70.000-75.000,210000000.0,Individu,Jawa Tengah
946034612,2026-06-28T23:27:08+07:00,Tersedia,[DP 0%] Daihatsu Ayla 2015 TIM,"Daihatsu Ayla 1.0 X Bensin-MT 2015

Harga Cash : Rp 92,000,000
Simulasi Kredit Sementara
PROMO Khusus Harga Kredit : Rp 86,000,000
TDP : Rp 10,000,000
Angsuran 4 Tahun : Rp 2,450,000
Angsuran 5 Tahun : Rp 2,050,000

Harga yang tertera merupakan harga pengajuan dengan kondisi pajak apa adanya.

PROGRAM CASH TEMPO
• 0% bunga : Bayar bertahap tanpa beban bunga leasing
• Proses instant : Tanpa BI Checking dan tanpa proses berkas yang rumit
• Tenor fleksibel : Tersedia pilihan 3 bulan, 6 bulan, 9 bulan hingga 1 tahun sesuai kebutuhan Anda
(Syarat & Ketentuan Berlaku)

PROGRAM DANA TUNAI BLIBLI
• Pembelian Kredit 0% DP
• Pembelian Cash Dana Tunai Mulai dari 5 sd 25 Juta
• Nikmati promo menarik di OLXmobbi - Jual, Beli, dan Tukar Tambah
(Syarat & Ketentuan Berlaku)

Tenor panjang dengan cicilan ringan serta kesempatan mendapatkan saldo digital hingga Rp 1.500.000. Dapatkan juga TDP terendah dan promo Trade In Suka-Suka
(Menerima mobil dengan merek dan tahun apa pun tanpa syarat)

Tambahan Informasi Kendaraan :
• Astra Certified
• Bebas Tabrak
• Bebas Banjir
• Kilometer Tidak Putaran
- Power Window & Power Door Lock
- Electric Mirror
- MID (Multi Information Display) & Eco Indicator
- Integrated Audio System
- Velg Alloy 14 Inci
- Chrome Grille & Side Body Molding

Berikut Spesifikasi Kendaraan :
• Dokumen Lengkap a/n Perorangan
• Odometer : 28,225 km
• Transmisi : MT
• Pajak : 01-Feb-2027
• Plat : Genap

Mohon melakukan pembayaran melalui rekening berikut untuk booking fee maupun pelunasan :
An. SERASI MITRA MOBIL

Mengapa membeli mobil di OLXmobbi?
• Garansi Mesin 1 Tahun
• Gratis Biaya Jasa Perawatan
• 7 Hari Jaminan Uang Kembali
• Test Drive dari Rumah
• Tersedia 2.000+ pilihan mobil bekas berkualitas, lulus inspeksi dan tersertifikasi
(Syarat & Ketentuan Berlaku)

Kunjungi Kami Di
Cabang Olx Mobbi One Belpark, Jl. RS. Fatmawati Raya No.1, RT.1/RW.1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Kode Pos 83699",Daihatsu,Lainnya,,Lainnya,25.000-30.000,86000000.0,Individu,Jakarta D.K.I.
947726668,2026-08-26T09:20:07+07:00,Tersedia,‼️DP25jt‼️ HRV E CVT Matic 2017,"-- WELCOME To GlObaL AuToCaRs --

...Mengutamakan Kualitas dan Pelayanan...

ALAMAT SHOWROOM :
Jln. Lamper Tengah Raya no. 659A 
SEMARANG

- Dijual Honda HRV E CVT 2017/2018 Termurah

- HARGA CASH 189JT (NEGO SEJADINYA)
- HARGA KHUSUS KREDIT 179JT

- HARGA KREDIT DAN CASH BEDA JANGAN DISAMAKAN!!!

- HITUNGAN KREDIT 

DP 25JT
Angsuran :
47 x 5.350.000 (4 TAHUN)
59 x 4.700.000 (5 TAHUN)
71 x 4.300.000 (6 TAHUN)

PROSES CEPAT DIBANTU SAMPAI ACC 

NB : Hitungan di atas sudah termasuk asuransi TLO + asuransi jiwa, angsuran pertama, dan biaya2 administrasi

-- JAMINAN BELI DI TEMPAT KAMI --

DIJAMIN!!
- Mobil tidak pernah terendam banjir
- Mobil tidak pernah Laka Lantas besar yg mengakibatkan kerusakan pada tulang mobil
- Surat2 lengkap dan dijamin keabsahannya

Fitur dan Spesifikasi :
- Nopol B tangan 1 a/n Perorangan
- Pajak bulan 1 - 2027 panjang
- Perpanjang pajak/balik nama bs dibantu
- Mesin 1.500cc kering tidak rembes
- KM 95rb Service Record Honda
- Body mulus tidak ada lecet2
- Double SRS Airbag
- Head unit floating Ori HONDA
- Cruise Control & Paddle Shift
- Keyless (start/stop engine)
- AC sangat dingin
- Interior orisinil bersih terawat
- Kaki2/onderstel senyap tidak glodakan
- Ban masih tebal2
- Buku Service & Keyless cadangan komplit

NB : SELAMA IKLAN TAYANG BARANG MASIH ADA",Honda,Lainnya,,Lainnya,85.000-90.000,179000000.0,Individu,Jawa Tengah
946040314,2026-07-24T07:21:06+07:00,Tersedia,[BUNGA 0%] Daihatsu Terios 2018 BYL,"Daihatsu Terios 1.5 R Deluxe Bensin-AT 2018

Harga Cash : Rp 196,000,000
Simulasi Kredit Sementara
PROMO Khusus Harga Kredit : Rp 187,000,000
TDP : Rp 22,000,000
Angsuran 4 Tahun : Rp 5,200,000
Angsuran 5 Tahun : Rp 4,350,000

Harga yang tertera merupakan harga pengajuan dengan kondisi pajak apa adanya.

PROGRAM CASH TEMPO
• 0% bunga : Bayar bertahap tanpa beban bunga leasing
• Proses instant : Tanpa BI Checking dan tanpa proses berkas yang rumit
• Tenor fleksibel : Tersedia pilihan 3 bulan, 6 bulan, 9 bulan hingga 1 tahun sesuai kebutuhan Anda
(Syarat & Ketentuan Berlaku)

PROGRAM DANA TUNAI BLIBLI
• Pembelian Kredit 0% DP
• Pembelian Cash Dana Tunai Mulai dari 5 sd 25 Juta
• Nikmati promo menarik di OLXmobbi - Jual, Beli, dan Tukar Tambah
(Syarat & Ketentuan Berlaku)

Tenor panjang dengan cicilan ringan serta kesempatan mendapatkan saldo digital hingga Rp 1.500.000. Dapatkan juga TDP terendah dan promo Trade In Suka-Suka
(Menerima mobil dengan merek dan tahun apa pun tanpa syarat)

Tambahan Informasi Kendaraan :
• Astra Certified
• Bebas Tabrak
• Bebas Banjir
• Kilometer Tidak Putaran
- Fitur Around View Monitor (Kamera 360 Derajat)
- Advanced LED Headlamp & LED DRL
- VSC (Vehicle Stability Control)
- HSA (Hill Start Assist)
- ESS (Emergency Stop Signal)
- Digital AC dengan Fitur Memory
- 6 Speakers + 2 Tweeters

Berikut Spesifikasi Kendaraan :
• Dokumen Lengkap a/n Perorangan
• Odometer : 100,767 km
• Transmisi : AT
• Pajak : 01-Nov-2026
• Plat : Ganjil

Mohon melakukan pembayaran melalui rekening berikut untuk booking fee maupun pelunasan :
An. SERASI MITRA MOBIL

Mengapa membeli mobil di OLXmobbi?
• Garansi Mesin 1 Tahun
• Gratis Biaya Jasa Perawatan
• 7 Hari Jaminan Uang Kembali
• Test Drive dari Rumah
• Tersedia 2.000+ pilihan mobil bekas berkualitas, lulus inspeksi dan tersertifikasi
(Syarat & Ketentuan Berlaku)

Kunjungi Kami Di
Cabang Olx Mobbi One Belpark, Jl. RS. Fatmawati Raya No.1, RT.1/RW.1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Kode Pos 82731",Daihatsu,Lainnya,,Lainnya,100.000-105.000,187000000.0,Individu,Jakarta D.K.I.
948303489,2026-09-21T16:35:18+07:00,Tersedia,Ayla M manual 2019 Putih Orisinil,"-Bismillahirrahmanirrahim
-Salam Sukses Buat Semua,Ayo Wujudkan Mobil Impian Dan Idaman Anda Sekarang Juga,Unit Pilihan Berkualitas dan Garansi,Adapun Contoh SBB: 
-Jual Ayla M Manual 2019 Putih Solid Orisinil Favorit Di Kelasnya Kilometer Masih 70rban Jaminan Bodi Orisinil Bagus Mesin Sip pokokknya Jaminan Kinclong Adanya Bisa Di ceck Sepuasnya
-Surat lengkap pajak panjang plat H Semarang

-SPESIFIKASI
-Power Stering
-Ac Dobel Menggigil
-Central Lock
-Velk r14 Kaleng
-Jog Asli Bludru
-Kontak 1 Pcs Remote

-Jual Spesial Kredit 
-Murah saja 85Jt 
-Kredit Murah Dp 5Jt
Angsuran 2450x59
Angsuran 2750x47
-Harga Cash 90jt saja nego depan Unit

-Bisa pantau Di 
-DS Auto Market Imam Bonjol
-Jalan Imam Bonjol Nomer 116
-Semarang Kota 

-Bisa Tt/Bt/Cash Tempo/Kredit motor/mobil lain,
-(MURAH ITU RELATIF MESIN BERGARANSI ITU HARGA MATI)
-HAMMER MOTOR",Daihatsu,Lainnya,,Lainnya,65.000-70.000,85000000.0,Individu,Jawa Tengah
948243798,2026-09-18T16:28:54+07:00,Tersedia,INNOVA ZENIX 2.0 V HYBRID MODELISTA CVT 2023 PEMAKAIAN 2024,"INNOVA HYBRID FAVORIT ️️️
  
- Innova Zenix 2.0 V HV Hybrid Modellista CVT Matic 2023
- Nopol AB Surat Lengkap Semua
- Pajak panjang s/d bulan 04-2027
- Smart keyless entry & start button
- Ada Panoramic roof asli bawaan
- Jok kulit asli masih utuh semua
- Sudah ada 3 TV & kamera mundur
- AC digital double blower dingin
- Body kaleng cat mulus orisinil
- Interior msh orisinil terawat
- Kilometer rendah 30rb an
- Service record Toyota ada
- Buku & Kunci serep masih lengkap
- Kaki kaki masih enak senyap
- Mesin & matic halus responsif
- Garansi Mesin & Transmisi s/d 2 tahun
- Lulus Inspeksi OTOSPECTOR
- Bodykit asli bawaan Modellista
- Ban masih tebel semua
- Unit Istimewa rawatan
- Proses KREDIT Seluruh INDONESIA

Harga Kredit : 440JT Saja
Total dp minim : 80JT
Angsuran 5Thn : 9.560.000 x 59
Via BCA Finance

PROMO TDP 60jt saja
Angsuran 10.085.000 X 59
Via GRATAMA Finance
          
GOGO Mobilindo
Alamat Showroom :
Jl. Kaliurang KM 8.5 Sleman, Yogyakarta.",Toyota,Lainnya,,Lainnya,25.000-30.000,440000000.0,Individu,Jawa Tengah
946039720,2026-06-23T03:21:45+07:00,Tersedia,[BUNGA 0%] Toyota Kijang Innova 2019 KYP,"Toyota Kijang Innova 2.0 G Bensin-AT 2019

Harga Cash : Rp 280,000,000
Simulasi Kredit Sementara
PROMO Khusus Harga Kredit : Rp 267,000,000
TDP : Rp 31,000,000
Angsuran 4 Tahun : Rp 7,450,000
Angsuran 5 Tahun : Rp 6,250,000

Harga yang tertera merupakan harga pengajuan dengan kondisi pajak apa adanya.

PROGRAM CASH TEMPO
• 0% bunga : Bayar bertahap tanpa beban bunga leasing
• Proses instant : Tanpa BI Checking dan tanpa proses berkas yang rumit
• Tenor fleksibel : Tersedia pilihan 3 bulan, 6 bulan, 9 bulan hingga 1 tahun sesuai kebutuhan Anda
(Syarat & Ketentuan Berlaku)

PROGRAM DANA TUNAI BLIBLI
• Pembelian Kredit 0% DP
• Pembelian Cash Dana Tunai Mulai dari 5 sd 25 Juta
• Nikmati promo menarik di OLXmobbi - Jual, Beli, dan Tukar Tambah
(Syarat & Ketentuan Berlaku)

Tenor panjang dengan cicilan ringan serta kesempatan mendapatkan saldo digital hingga Rp 1.500.000. Dapatkan juga TDP terendah dan promo Trade In Suka-Suka
(Menerima mobil dengan merek dan tahun apa pun tanpa syarat)

Tambahan Informasi Kendaraan :
• Astra Certified
• Bebas Tabrak
• Bebas Banjir
• Kilometer Tidak Putaran
- 3 Airbags (Dual Front + Knee Airbag untuk pengemudi)
- Sistem pengereman ABS + EBD
- Head unit layar sentuh 8 inci
- Ruang Lapang
- Kekedapan Suara Baik
- Suspensi Nyaman

Berikut Spesifikasi Kendaraan :
• Dokumen Lengkap a/n Perorangan
• Odometer : 59,894 km
• Transmisi : AT
• Pajak : 01-Jun-2026
• Plat : Ganjil

Mohon melakukan pembayaran melalui rekening berikut untuk booking fee maupun pelunasan :
An. SERASI MITRA MOBIL

Mengapa membeli mobil di OLXmobbi?
• Garansi Mesin 1 Tahun
• Gratis Biaya Jasa Perawatan
• 7 Hari Jaminan Uang Kembali
• Test Drive dari Rumah
• Tersedia 2.000+ pilihan mobil bekas berkualitas, lulus inspeksi dan tersertifikasi
(Syarat & Ketentuan Berlaku)

Kunjungi Kami Di
Cabang Olx Mobbi One Belpark, Jl. RS. Fatmawati Raya No.1, RT.1/RW.1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Kode Pos 78353",Toyota,Lainnya,,Lainnya,55.000-60.000,267000000.0,Individu,Jakarta D.K.I.
948012171,2026-09-08T11:21:15+07:00,Tersedia,DP 4 JT Honda Brio E MT 2015 Low KM,"Honda Brio E 
Manual 2015/14 

Harga: 
Cash 99 JT 
Kredit 89 JT

Dp 4 JT 
Angs: 
4th x 3340
5th x 3040

Kondisi: 
Masih seperti baru 
Kaki kaki aman tidak glodakan 
Ac dingin nyess mengigil
Kabin bersih tidak bau rokok 
Mesin kering tidak rembes 
Kelistrikan aman semua 
Ban tebal tebal 
Jaminan tidak bekas kecelakaan dan banjir 
Mobil josjis antik seperti baru KM Low Asli 
Tangan pertama dari baru 

Minat? 
Silahkan hubungi nomor yg tertera 

Jalan imam bonjol no 116-118 Semarang
BMB Mobil",Honda,Lainnya,,Lainnya,75.000-80.000,89000000.0,Individu,Jawa Tengah
946041145,2026-06-26T06:47:18+07:00,Tersedia,[DP 0%] Toyota Calya 2018 NIM,"Toyota Calya 1.2 G Bensin-AT 2018

Harga Cash : Rp 123,000,000
Simulasi Kredit Sementara
PROMO Khusus Harga Kredit : Rp 119,000,000
TDP : Rp 14,000,000
Angsuran 4 Tahun : Rp 3,250,000
Angsuran 5 Tahun : Rp 2,750,000

Harga yang tertera merupakan harga pengajuan dengan kondisi pajak apa adanya.

PROGRAM CASH TEMPO
• 0% bunga : Bayar bertahap tanpa beban bunga leasing
• Proses instant : Tanpa BI Checking dan tanpa proses berkas yang rumit
• Tenor fleksibel : Tersedia pilihan 3 bulan, 6 bulan, 9 bulan hingga 1 tahun sesuai kebutuhan Anda
(Syarat & Ketentuan Berlaku)

PROGRAM DANA TUNAI BLIBLI
• Pembelian Kredit 0% DP
• Pembelian Cash Dana Tunai Mulai dari 5 sd 25 Juta
• Nikmati promo menarik di OLXmobbi - Jual, Beli, dan Tukar Tambah
(Syarat & Ketentuan Berlaku)

Tenor panjang dengan cicilan ringan serta kesempatan mendapatkan saldo digital hingga Rp 1.500.000. Dapatkan juga TDP terendah dan promo Trade In Suka-Suka
(Menerima mobil dengan merek dan tahun apa pun tanpa syarat)

Tambahan Informasi Kendaraan :
• Astra Certified
• Bebas Tabrak
• Bebas Banjir
• Kilometer Tidak Putaran
- Dual SRS Airbags
- Audio Steering Switch
- Rem ABS (Anti- lock Braking System)
- ISOFIX
- Spion Elektrik dengan lampu sein terintegrasi + Retractable

Berikut Spesifikasi Kendaraan :
• Dokumen Lengkap a/n Perorangan
• Odometer : 125,965 km
• Transmisi : AT
• Pajak : Ask For Information
• Plat : Ganjil

Mohon melakukan pembayaran melalui rekening berikut untuk booking fee maupun pelunasan :
An. SERASI MITRA MOBIL

Mengapa membeli mobil di OLXmobbi?
• Garansi Mesin 1 Tahun
• Gratis Biaya Jasa Perawatan
• 7 Hari Jaminan Uang Kembali
• Test Drive dari Rumah
• Tersedia 2.000+ pilihan mobil bekas berkualitas, lulus inspeksi dan tersertifikasi
(Syarat & Ketentuan Berlaku)

Kunjungi Kami Di
Cabang Olx Mobbi One Belpark, Jl. RS. Fatmawati Raya No.1, RT.1/RW.1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Kode Pos 88116",Toyota,Lainnya,,Lainnya,125.000-130.000,119000000.0,Individu,Jakarta D.K.I.
948338986,2026-09-23T09:20:43+07:00,Tersedia,DP 19JT NISSAN MARCH 2011 1.2 AT LOW KM & PAJAK PANJANG,"Kenapa harus beli mobil di FAST AUTOMOBIL ? :
* Perhitungan kredit kami adalah perhitungan real dan bisa dibuktikan perincian biayanya sesuai dengan kontrak dari perusahaan pembiayaan
* Telah lulus inspeksi
* Garansi mesin dan transmisi 1 tahun, S&K Berlaku.
* Hanya menjual mobil bekas berkualitas
* Kilometer DIJAMIN ASLI (Sesuai Service Record)
* Bisa General Cek Up di bengkel resmi
* Mobil dijamin tidak bekas tabrakan fatal & tidak bekas banjir
* Selalu mengutamakan kepuasan pembeli
* Jujur & Amanah

NISSAN MARCH 2011 1.2 AT LOW KM & PAJAK PANJANG #F2ST

Harga Khusus Kredit :
Via MIZUHO Finance
OTR Rp. 77,000,000
TDP Rp. 19,171,000
Angsuran Rp. 2,253,000 x 47 Bulan
Asuransi TLO

HARGA CASH BY CALL

* Garansi 100% uang kembali, apabila mobil yang kami jual kilometernya mundur / tidak asli *

– TDP sudah termasuk : DP Murni, Angsuran Bulan Pertama, dan Administrasi
– Utk respon lebih cepat harap hubungi no telp yg tertera
– Pembelian Tunai, KKB BCA, Mandiri, Niaga dan lainnya mengikuti Harga Cash

Spesifikasi Kendaraan :
– Warna Putih Metalik
– Automatic Transmission
– Mesin 1.2L Irit BBM
– KM.94RB // Service Record
– Interior Beige Semi Leather
– Head Unit Original Nissan
– Electrical Berfungsi Baik
– Kaki – Kaki Nyaman Terawat
– Electric Mirror
– Rear Wiper with Pariking sensor
– Manual & service Book Lengkap
– Velg Original & Ban Tebal
– Kunci Cadangan lengkap
– Pajak Panjang Maret 2027
– Registrasi Nopol B GANJIL
– Good Condition & Siap Pakai

Fast Automobil, Jalan Magelang KM 10,
Bangun Rejo, Tridadi, Sleman
Yogyakarta 55511.",Nissan,Lainnya,,Lainnya,90.000-95.000,77000000.0,Individu,Jawa Tengah
942282861,2026-09-18T05:59:00+07:00,Tersedia,Ford Ranger Wildtrak DC 4x4 Matic 2014 ORISINIL Bisa Kredit Dmax,"Data Kendaraan :

-Ranger Wildtrak 2.2 DC 4x4 Matic 2014 ANTIK
-Nopol D Tgn1 Surat lengkap semua
-Pajak panjang s/d bulan 02-2027
-Fitur 4X4 masih berfungsi normal
-Jok kulit asli masih utuh semua
-Interior orisinil bersih terawat
-Body mulus cat msh full orisinil
-AC model digital sangat dingin
-Kilometer rendah 66rb an
-Mesin rawatan service rutin
-Kunci serep masih ada
-Kaki-kaki masih enak senyap
-Mesin bertenaga tidak ngobos
-Garansi Mesin & Transmisi s/d 2 tahun
-Ban masih tebel semua
-Unit Istimewa Simpanan
-Proses KREDIT Seluruh INDONESIA

Harga Kredit : 345JT Saja
Total dp minim : 80JT
Angsuran 4Thn : 8.795.000 x 47
Via BUANA Finance YK

Hub Kami :

Instagram : gogo.mobilindo
Youtube : Gogo Mobilindo
Tiktok : gogomobilindo

GoGo Mobilindo
Jln Kaliurang km 8.5 Yogyakarta
Pusat jual beli mobil bekas terlengkap",Ford,Lainnya,,Lainnya,65.000-70.000,345000000.0,Individu,Jawa Tengah
948338985,2026-09-23T12:11:02+07:00,Tersedia,Dijual Rush TRD Sportivo Manual Km 32ribu,"Pemakaian pribadi, transmisi Manual. Tidak bekas banjir dan laka",Toyota,Lainnya,,Lainnya,30.000-35.000,240000000.0,Individu,Jawa Tengah
948338781,2026-09-23T09:06:47+07:00,Tersedia,Hyundai Stargazer PRIME tahun 2023 ISTIMEWA,"Hyundai Stargazer tipe PRIME tahun 2023
( tipe tertinggi dan paling lengkap ) 

LOKASI MOBIL DI JOGJA

Kondisi mobil luar dan dalam dirawat dengan baik, 
Tidak ada minus, tidak ada PR perbaikan
Benar-benar tinggal pakai aja

Kilometer rendah 49 ribuan ASLI

Plat B, atas nama perorangan
Pajak hidup
Surat-surat ( BPKB, STNK, faktur ) lengkap dan terjamin keabsahannya

Mobil tidak pernah mengalami insiden laka atau kena banjir

Harga tertera, nego dikit dan tipis aja, tidak bisa banyak

Peminat serius, 
Bisa lanjut WA diO8l2 l4oOo4I

Full service record bengkel resmi Hyundai",Hyundai,Lainnya,,Lainnya,45.000-50.000,208500000.0,Individu,Jawa Tengah
948338544,2026-09-23T08:57:27+07:00,Tersedia,Honda CR-V 1.5 Turbo Prestige tahun 2018,"For Sale !!! Honda CR-V 1.5 Turbo Prestige tahun 2018 ( tangan kedua )
Pajak panjang (juni 26 baru bayar pajak)
Service Rutin ( service selanjutnya sudah dibayar jadi next service free )
Baru aja ganti aki
Mobil dipakai harian santai, user perempuan
Unit ada di Ungaran Timur Kabupaten Semarang
Monggo dipantau langsung, nego ditempat.",Honda,Lainnya,,Lainnya,120.000-125.000,295000000.0,Individu,Jawa Tengah
947536903,2026-09-23T08:18:32+07:00,Tersedia,mazda cx5 cx-5 GT 2017,"- milik pribadi beli dari baru
- stnk perorangan
- service bengkel resmi
- jaminan bebas tabrak dan banjir
- KM 70.000

kunci remote 2 ori",Mazda,Lainnya,,Lainnya,70.000-75.000,261000000.0,Individu,Jawa Tengah
948337525,2026-09-23T08:12:09+07:00,Tersedia,Suzuki XL7 AT 2024 Brave Khaki,"Suzuki XL7 Hybrid 2024 AT (Brave Khaki)
​Detail & Spesifikasi:
• ​Tahun: 2024
• ​Transmisi: Automatic (AT)
• ​Warna: Brave Khaki (kece & macho banget!)
• ​Kilometer: 46.000 km (service record rutin)
• ​Kepemilikan: Tangan pertama dari baru (Atas nama sendiri)
• ​Plat Nomor: R Purwokerto
​Kondisi Mobil:
• ​Eksterior: Mulus abis, Nol Spet!
• ​Interior: Full Original, bersih, dan wangi
• ​Mesin: Sangat sehat, tarikan responsif & irit khas hybrid
• ​Kaki-kaki: Senyap, empuk, nyaman banget, gak ada bunyi aneh-aneh
• ​Ban Serep: Masih kinclong, belum pernah turun ke aspal sama sekali!
​Kelengkapan:
• ​Dokumen komplit (STNK, BPKB, Faktur)
• ​Buku manual & buku service komplit
• ​Kunci serep tersimpan rapi
​Harga:
• ​Open harga di Rp2xx juta (masih bisa nego halus) sampai jadi!",Suzuki,Lainnya,,Lainnya,45.000-50.000,230000000.0,Individu,Jawa Tengah
948337452,2026-09-23T08:06:49+07:00,Tersedia,Mitsubishi Kuda 2000 Diesel,"Merek mobil: Mitsubishi
Tahun pembuatan: 2000
Model mobil: Kuda
Varian mobil: 2.5 GLS Solar-MT
Jenis bahan bakar mobil: Diesel
Jarak tempuh mobil: 999999
Warna mobil: Hitam
Transmisi mobil: Manual
Tipe penjual: Individual",Mitsubishi,Lainnya,,Lainnya,>300.000,54000000.0,Individu,Jawa Tengah
948337342,2026-09-23T07:59:16+07:00,Tersedia,Datsun go+ panca 3 baris antik istimewa,"Di jual datsun go+ panca 3 baris
Th 2014 akhir pemakean 2015
Surat"" Lengkap 
kunci serep buku servis lengkap
masih an pertama pribadi
Pajak hidup panjang nyampe 2027
KM masih rendah record pabrik
Kindisi mobil istimewa terawat 
mobil jarang pake 
Udah ada tv android camera mundur
Bodi masih orian aman laka/banjir
Ban tebal tebal mobil siap pake. 

Harga 67,5 jt nego aja sampe jadi. 

Minat bisa hub tlp/wa no di profil

Lok > wonogiri timur.",Datsun,Lainnya,,Lainnya,35.000-40.000,67500000.0,Individu,Jawa Tengah
948337051,2026-09-23T07:35:47+07:00,Tersedia,Dijual canter HD tahun 2022 Euro 2,Unit sangat terawat atas nama dari baru mesin transmisi segel semua,Mitsubishi,Lainnya,,Lainnya,20.000-25.000,450000000.0,Individu,Jawa Tengah
