id_iklan,tanggal_posting,status_iklan_terjual,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,tipe_penjual_badge,lokasi
948327494,2026-09-22T17:07:53+07:00,Tersedia,Mercedes Benz C300 AMG 2023 Mercy Km19rb Hitam B206TON,"Mercedes Benz C300 AMG Line AT 2023

- New Model
- Big Screen Monitor
- Panoramic Roof
- Head Unit Display
- Audio Burmester
- Power Back Door
- Km 19.000 Antik (11.000 Miles)
- Warna Hitam
- Nopol B Genap
- Pajak 09-2027
- Tangan 1 Dari Baru
- Nik 2023
- Free Service 24-08-2028
- Perlengkapan Kendaraan Komplit
- Dijamin Kondisi Istimewa

GARANSI :
1. Keabsahan Dokumen Kendaraan
2. Mobil tidak bekas tabrakan & tidak bekas banjir
3. Bisa di cek mesin, electrical, dan history service sebelumnya di bengkel resmi / ATPM

Harga Kredit 815jt
Harga Cash 875jt

Silakan cek stok dan follow IG kami :
@lbautosunter
@lbauto_official


LB AUTO BINTARO
Bursa Mobil Bintaro Blok A28 dan A29

LB AUTO SUNTER
(Masuk dari pintu 1)
Bursa Otomotif Sunter
Blok J8-10 & Blok KA2-8
Jl Yos Sudarso Kav 87-88, Jakarta Utara",Mercedes-Benz,Lainnya,,Lainnya,15.000-20.000,815000000.0,Individu,Jawa Barat
948049096,2026-09-09T18:52:58+07:00,Tersedia,DP10% [Km16.000] LM350 VIP 4Seater 2021 / LM 350 Reg 2022 #AUTOHIGH,"LEXUS LM350 VIP 4SEATER 2021  BLACK ON BLACK
Km.16.000 Antik!! , STNK Bulan 08 ( NIK.2021 )
- Monitor Screen Audio + 4 Camera
- ⁠GPS Indonesia
- Audio Mark Levinson
- Royal Lounge ( 4 Seater )
- ⁠Rear System Entertaiment with 26 inch TV Audio
- Heater + Cooler Seat
- Krey Ori Jepang
- Pre Collision System
- ⁠Full Electric Rear Seat
- Sunroof + Moonroof
- ⁠Engine 3.500cc V6 AWD (4X4)
- Bagasi Power Back Door
- Velg Smoke Chrome Black
- Service Record ATPM Lexus Indonesia

OTR KREDIT : 1.095M
OTR CASH : 1.195M

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Lexus,Lainnya,,Lainnya,5.000-10.000,1105000000.0,Individu,Banten
948174677,2026-09-15T16:32:33+07:00,Tersedia,Lexus LM350 Hybrid LM350H 2024 Hitam 7-Seater Km20rb B471ABF,"Lexus LM350H Hybrid AT 2024

- New Model
- 7-Seater
- Audio Mark Levinson
- Power Back Door
- Km 20.000 Antik
- Warna Hitam
- Nopol B Ganjil
- Pajak 07-2027
- Tangan 1 Dari Baru
- Atas Nama Perorangan
- Nik 2024
- Warranty ATPM 27-04-2027
- Free Service 27-04-2029
- Perlengkapan Kendaraan Komplit
- Dijamin Kondisi Istimewa

GARANSI :
1. Keabsahan Dokumen Kendaraan
2. Mobil tidak bekas tabrakan & tidak bekas banjir
3. Bisa di cek mesin, electrical, dan history service sebelumnya di bengkel resmi / ATPM

Harga Kredit 1.850
Harga Cash 2.000

Silakan cek stok dan follow IG kami :
@lbautosunter
@lbauto_official


LB AUTO BINTARO
Bursa Mobil Bintaro Blok A28 dan A29

LB AUTO SUNTER
(Masuk dari pintu 1)
Bursa Otomotif Sunter
Blok J8-10 & Blok KA2-8
Jl Yos Sudarso Kav 87-88, Jakarta Utara",Lexus,Lainnya,,Lainnya,15.000-20.000,1850000000.0,Individu,Jakarta D.K.I.
948192422,2026-09-16T13:08:47+07:00,Tersedia,Lexus RX300 F Sport 2022/ 2023 KM 18rb Lexus RX300 RX 300,"Lexus RX300 F Sport ATPM NIK 2022 Hitam KM 18rb ANTIK 

-  NIK 2022
-  KM 18rb
-  Panoramic
-  3 TV + 4 Kamera
-  Audio Mark Levinson
-  HUD (Head Up Display)
-  PBD (Power Back Door)
-  Keyless & Engine Start
-  Leather Seat & Electric Seat
-  Free Service s/d April 2027
-  Body 100% Full Original Cat

Harga Cash 995jt
Harga Kredit 925jt

Glory Perkasa Mobil  
Bursa Otomotif Sunter  
Jl. Yos Sudarso kav 87-88  
Blok B2 No. 23-25  
Jakarta Utara  
Masuk Pintu 3
(Sebrang Mall Artha Gading & Mall Of Indonesia, sebelum pom bensin Shell Yos Sudarso)",Lexus,Lainnya,,Lainnya,15.000-20.000,925000000.0,Individu,Jakarta D.K.I.
948305320,2026-09-21T18:01:22+07:00,Tersedia,Mercedes Benz C200 AVG 2014/ 2015 KM 46rb Mercy C200 C 200,"Mercy C200 Avantgarde NIK 2014 Hitam miles 29rb/ KM 46rb (Service Record Mercy) ANTIK

-  NIK 2014
-  KM 46rb
-  TV + Kamera
-  Leather Seat & Electric Seat
-  Kondisi Dijamin Sangat Istimewa
-  Body 100% Full Original Cat

Harga Cash 275jt
Harga Kredit 255jt

Glory Perkasa Mobil  
Bursa Otomotif Sunter  
Jl. Yos Sudarso kav 87-88  
Blok B2 No. 23-25  
Jakarta Utara  
Masuk Pintu 3
(Sebrang Mall Artha Gading & Mall Of Indonesia, sebelum pom bensin Shell Yos Sudarso)",Mercedes-Benz,Lainnya,,Lainnya,40.000-45.000,255000000.0,Individu,Jakarta D.K.I.
946155664,2026-09-19T12:11:11+07:00,Tersedia,DP10% [Km12.000] E200 Exclusive 2024 Black Reg 2025 #AUTOHIGH,"MERCEDES BENZ E200 EXCLUSIVE LINE 2024 NEW MODEL PANORAMIC BLACK ON SADDLE TAN
Km.12.000 Antik!! , Stnk Bulan 11 ( NIK.2024 )
- Monitor Screen TV 
- ⁠4 Camera 360
- Speedometer Digital
- Mouse Control
- LED Day Lights
- Steer New Model
- ⁠Panoramic + Sunroof
- Electric Seat + Memory Seat
- Bagasi Power Back Doors
- Warranty ATPM Mercedes Benz 5 Stars ( 3 Thn Full Spareparts s/d Sept 2027 + 5 Thn Free Service s/d Sept 2029 )

OTR KREDIT : 1.080M 
OTR CASH : 1.180M 

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Mercedes-Benz,Lainnya,,Lainnya,5.000-10.000,1090000000.0,Individu,Banten
948310972,2026-09-22T00:46:34+07:00,Tersedia,DP10% [Km12.000] E300 AMG 2022 White Reg 2023 #AUTOHIGH,"MERCEDES BENZ E300 AMG 2022 WHITE ON BLACK
Km.12.000 Antik!! , Stnk Bulan 08 ( NIK.2022 )
- Monitor Audio Big Screen
- 4 Camera 360 + GPS Indonesia
- Headlamp New Model
- Full Electric Seat + Memory Seat
- Audio Burnsmester
- Engine Start Button
- Panoramic + Sunroof 
- Mouse Control Pad
- Speedometer Digital
- HUD ( Head Unit Display ) 
- Bagasi PBD ( Power Back Doors ) 
- Full AMG Package ( Velg + Body Kit ) 
- Warranty ATPM Mercedes Benz 5 Thn Free Service s/d Juni 2027 

OTR KREDIT : 825JT
OTR CASH : 900JT

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Mercedes-Benz,Lainnya,,Lainnya,5.000-10.000,835000000.0,Individu,Banten
948047241,2026-09-09T17:30:12+07:00,Tersedia,DP10% [Km15.000] Alphard G 2023 Black Reg 2024 #AUTOHIGH,"ALPHARD 2.5 G ATPM 2023 BLACK ON BEIGE
Km.15.000 Antik!! , STNK Bulan 09 ( NIK.2023 )
- 2TV + 4 Camera + GPS Indonesia
- Pilot Seat + Leather Ori
- Heater Seat
- Krey Ori Jepang
- Auto Start - Stop
- Double Sunroof
- Toyota Safety Sense ( TSS )
- Tyre Sensor
- Bagasi Power Back Door
- Velg R.18 Smoke Chrome Black
- Service Record ATPM Toyota Indonesia

OTR KREDIT : 885JT
OTR CASH : 960JT

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Toyota,Lainnya,,Lainnya,5.000-10.000,895000000.0,Individu,Banten
948110932,2026-09-12T15:02:19+07:00,Tersedia,Mercedes Benz S63 AMG Coupe 2015 Hitam B63TOY Km14rb,"Mercedes Benz S63 AMG Coupe 2015

- Engine V8 Twin-Turbocharged 5.461cc
- 7-speed automatic
- 577HP/900Nm
- 0 – 100 km/h : 3.7 Sec
- Top speed 300 km/h
- 20” AMG 10
- Audio Burmester
- Sunroof
- Black On Beige
- Power Back Door
- Km 14.000 Antik (8.000 Miles)
- Warna Hitam
- Nopol B Ganjil
- Pajak 10-2027
- Nik 2015
- Perlengkapan Kendaraan Komplit
- Dijamin Kondisi Istimewa

GARANSI :
1. Keabsahan Dokumen Kendaraan
2. Mobil tidak bekas tabrakan & tidak bekas banjir
3. Bisa di cek mesin, electrical, dan history service sebelumnya di bengkel resmi / ATPM

Harga Kredit 3.600
Harga Cash 3.700

Silakan cek stok dan follow IG kami :
@lbautosunter
@lbauto_official


LB AUTO BINTARO
Bursa Mobil Bintaro Blok A28 dan A29

LB AUTO SUNTER
(Masuk dari pintu 1)
Bursa Otomotif Sunter
Blok J8-10 & Blok KA2-8
Jl Yos Sudarso Kav 87-88, Jakarta Utara",Mercedes-Benz,Lainnya,,Lainnya,10.000-15.000,3600000000.0,Individu,Jakarta D.K.I.
946960041,2026-09-23T12:32:54+07:00,Tersedia,DP10% [Km6.000] GLE450 AMG 2023 Black / GLE 450 Reg 2024 #AUTOHIGH,"MERCEDES BENZ GLE450 AMG 2023 BLACK ON BLACK 
Km.6.000 Antik!! , Stnk Bulan 06 ( NIK.2023 )
- TV Monitor + Camera 360
- Speedometer Digital
- Electric Seat + Memory Seat 
- LED Day Light
- Panoramic + Sunroof
- Velg AMG Original Mercedes Benz
- Audio Burnsmester
- 3 Row Seater
- Full Vacum Doors
- Bagasi Power Back Door
- Warranty ATPM Mercedes Benz Free Service 5 Thn Free Service Oli & Jasa s/d April 2028

OTR KREDIT : 1.350M 
OTR CASH : 1.450M 

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Mercedes-Benz,Lainnya,,Lainnya,0-5.000,1360000000.0,Individu,Banten
948226898,2026-09-17T20:58:25+07:00,Tersedia,DP10% [Km7.000] GLE450 AMG 2022 Black / GLE 450 Reg 2023 #AUTOHIGH,"MERCEDES BENZ GLE450 AMG 2022 BLACK ON BLACK 
Km.7.000 Antik!! , Stnk Bulan 11 ( NIK.2022 )
- TV Monitor + Camera 360
- Speedometer Digital
- Electric Seat + Memory Seat 
- LED Day Light
- Panoramic + Sunroof
- Velg AMG Original Mercedes Benz
- Audio Burnsmester
- 3 Row Seater
- Bagasi Power Back Door
- Warranty ATPM Mercedes Benz Free Service 5 Thn Free Service Oli & Jasa s/d Okt 2027

OTR KREDIT : 1.250M
OTR CASH : 1.350M

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Mercedes-Benz,Lainnya,,Lainnya,0-5.000,1260000000.0,Individu,Banten
947700619,2026-09-22T18:12:52+07:00,Tersedia,DP10% [Km18.000] C200 AMG 2018 White Reg 2019 #AUTOHIGH,"MERCEDES BENZ C200 AMG 2018 WHITE ON BLACK
Km.18.000 Antik!! , Stnk Bulan 06 ( NIK.2018 )
- Monitor + Mouse Control 
- Electric Seat + Memory Seat
- Engine Start Button
- ECO Mode Start Stop
- Engine Mode : Eco, Comfort, Sport, Sport Plus
- Gril Model AMG
- Full Bodykit AMG 
- Perseneling di Setir
- Service Record ATPM Mercedes Benz

OTR KREDIT : 385JT
OTR CASH : 435JT

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Mercedes-Benz,Lainnya,,Lainnya,5.000-10.000,395000000.0,Individu,Banten
948052208,2026-09-09T21:57:17+07:00,Tersedia,DP10% [Km19.000] Camry V 2023 Black Reg 2024 #AUTOHIGH,"TOYOTA CAMRY 2.5 V 2023 FACELIFT BLACK ON BLACK
Km.19.000 Antik!! , Stnk Bulan 07 ( NIK.2023 )
- Monitor Screen Audio 
-  4 Camera 360
- GPS Indonesia
- Audio JBL
- Electric Seat + Memory Seat
- Sunroof 
- Velg Two Tone Black Edition
- Warranty ATPM Toyota Indonesia

OTR KREDIT : 495JT
OTR CASH : 545JT

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Toyota,Lainnya,,Lainnya,5.000-10.000,505000000.0,Individu,Banten
947382125,2026-09-22T18:09:42+07:00,Tersedia,DP10% [Km24.000] GLC200 AMG 2019 White / GLC 200 Reg 2020 #AUTOHIGH,"MERCEDES BENZ GLC200 AMG 2019/2020 FACELIFT WHITE ON BLACK
Km.24.000 Antik!! , Stnk Bulan 02 Register 2020 ( NIK.2019 )
- Monitor Screen Audio
- Rear Camera
- Speedometer Digital
- GPS Indonesia
- Electric Seat + Memory Seat
- Electric Tilt Steering 
- Keyless + Engine Start Button
- Sunroof + Panoramic 
- Audio Burnsmester
- Mouse Control Pad
- Bagasi Power Back Door
- Service Record ATPM Mercedes Benz

OTR KREDIT : 595JT 
OTR CASH : 670JT 

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Mercedes-Benz,Lainnya,,Lainnya,15.000-20.000,605000000.0,Individu,Banten
946819056,2026-09-17T12:12:01+07:00,Tersedia,DP10% [Km8.000] C200 Avantgarde 2023 Black Reg 2024 #AUTOHIGH,"MERCEDES BENZ C200 AVANTGARDE 2023 NEW MODEL W206 BLACK ON BLACK
Km.8.000 Antik!! , Stnk Bulan 05 ( NIK.2023 )
- Monitor Audio Big Screen
- 4 Camera 360 + GPS Indonesia
- Headlamp New Model
- Full Electric Seat + Memory Seat
- Engine Start Button
- Mouse Control Pad
- Speedometer Digital
- Bagasi PBD ( Power Back Doors ) 
- Warranty ATPM Mercedes Benz 5Thn Free Service s/d Mar 2028

OTR KREDIT : 685JT 
OTR CASH : 760JT 

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Mercedes-Benz,Lainnya,,Lainnya,0-5.000,695000000.0,Individu,Banten
945770285,2026-09-16T11:03:07+07:00,Tersedia,DP10% [Km7.000] Accord RS Hybrid 2024 Black Reg 2025 #AUTOHIGH,"HONDA ACCORD 2.0 RS HYBRID 2024 BLACK ON BLACK
Km.7.000 Antik!! , Stnk Bulan 08 ( NIK.2024 )
- Monitor TV Screen Audio
- 4 Camera 360
- Electric Seat Kiri-Kanan
- Leather Seat Original Honda
- Engine Start Button
- Keyless Entry
- ⁠Speedometer Digital
- ⁠Audio BOSE
- Panoramic + Sunroof
- Engine 2.000cc Hybrid
- Warranty ATPM Honda 

OTR KREDIT : 710JT 

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Honda,Lainnya,,Lainnya,0-5.000,720000000.0,Individu,Banten
948256440,2026-09-19T12:38:05+07:00,Tersedia,Toyota Alphard 2.5 G ATPM 2019/ 2020 KM 37rb ANTIK,"Toyota Alphard 2.5 G TSS ATPM NIK 2019 Hitam KM 37rb ANTIK (Kondisi Seperti Baru) ANTIK

-  NIK 2019
-  KM 37rb
-  Sunroof
-  TV + 4 Kamera
-  Apple Car Play
-  Power Back Door
-  Keyless & Engine Start
-  Leather Seat & Electric Seat
-  Kondisi Dijamin Sangat Istimewa

Harga Cash 615jt
Harga Kredit 570jt

Glory Perkasa Mobil  
Bursa Otomotif Sunter  
Jl. Yos Sudarso kav 87-88  
Blok B2 No. 23-25  
Jakarta Utara  
Masuk Pintu 3
(Sebrang Mall Artha Gading & Mall Of Indonesia, sebelum pom bensin Shell Yos Sudarso)",Toyota,Lainnya,,Lainnya,30.000-35.000,570000000.0,Individu,Jakarta D.K.I.
947928299,2026-09-04T09:33:10+07:00,Tersedia,DP10% [Km11.000] C200 Avantgarde 2023 White Reg 2024 #AUTOHIGH,"MERCEDES BENZ C200 AVANTGARDE 2023 NEW MODEL W206 WHITE ON BLACK
Km.11.000 Antik!! , Stnk Bulan 05 ( NIK.2023 )
- Monitor Audio Big Screen
- 4 Camera 360 + GPS Indonesia
- Headlamp New Model
- Full Electric Seat + Memory Seat
- Engine Start Button
- Mouse Control Pad
- Speedometer Digital
- Bagasi PBD ( Power Back Doors ) 
- Warranty ATPM Mercedes Benz 5Thn Free Service s/d Mei 2028

OTR KREDIT : 675JT
OTR CASH : 750JT

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Mercedes-Benz,Lainnya,,Lainnya,5.000-10.000,685000000.0,Individu,Banten
